GeneName;ID;baseMean;log2FC;pval;padj
75;ENSG00000198695;18.07375;1.7561095;5.13050128098657e-73;2.62953643967673e-71
76;ENSG00000048740;17.97379;1.7454771;3.12609795449413e-72;1.5974078917018698e-70
77;ENSG00000196776;17.674368;2.6745427;6.607578082613639e-70;3.30689848981629e-68
78;ENSG00000150995;17.663595;2.5760329;7.9979072483884e-70;3.99097917121927e-68
79;ENSG00000167552;17.634212;1.7485639;1.3455746131095e-69;6.69482386452374e-68
80;ENSG00000161405;17.369877;2.0516443;1.3952535025364301e-67;6.8419693369337e-66
82;ENSG00000220842;17.105433;3.786126;1.35194095386756e-65;6.46197395253102e-64
83;ENSG00000257473;17.003448;2.800064;7.74289104069893e-65;3.67000094564159e-63
84;ENSG00000156110;16.807413;1.9982293;2.15365997087789e-63;9.98547086225019e-62
86;ENSG00000185811;16.484995;2.3436315;4.7032814146861604e-61;2.11136332989912e-59
87;ENSG00000120910;16.471483;2.7088711;5.8810398156641994e-61;2.62655573499586e-59
88;ENSG00000076554;16.271961;2.1324978;1.56076648349061e-59;6.792328000786751e-58
89;ENSG00000147905;16.159983;1.6879634;9.65897898525026e-59;4.12957754806579e-57
91;ENSG00000048471;15.905234;2.0200214;5.82849998871366e-57;2.4367998970012697e-55
92;ENSG00000066084;15.736393;3.4163694;8.5161739361316e-56;3.50027091056076e-54
93;ENSG00000177885;15.72742;1.823192;9.81296799463057e-56;4.02355333485865e-54
94;ENSG00000107036;15.603563;2.9589477;6.8842305580335e-55;2.7957533932099803e-53
96;ENSG00000150477;15.459609;1.7821879;6.49916665625797e-54;2.5658890910182302e-52
97;ENSG00000213860;15.336566;3.6466775;4.35637117619365e-53;1.70018375995668e-51
98;ENSG00000167004;15.192521;2.081182;3.96374491234816e-52;1.52595211376734e-50
99;ENSG00000242092;15.0955515;1.2881986;1.73233927288645e-51;6.62415394773839e-50
0;ENSG00000167996;52.85237;5.711432;0;0
1;ENSG00000100906;52.72862;8.480185;0;0
2;ENSG00000240342;51.52497;8.374694;0;0
3;ENSG00000140988;49.440857;5.8193626;0;0
4;ENSG00000288920;49.228825;5.9740324;0;0
5;ENSG00000223532;48.14953;5.3033614;0;0
6;ENSG00000010404;47.60127;7.9382687;0;0
7;ENSG00000065978;47.508087;5.4014797;0;0
8;ENSG00000206450;46.418373;7.966505;0;0
9;ENSG00000159128;46.192326;7.8258;0;0
10;ENSG00000173812;45.579094;1.5971758;0;0
11;ENSG00000186283;45.313637;8.710973;0;0
12;ENSG00000197111;44.73823;5.7497473;0;0
13;ENSG00000150991;44.703655;3.1921732;0;0
14;ENSG00000288145;42.947563;6.1739483;0;0
15;ENSG00000213741;42.160995;3.7959504;0;0
16;ENSG00000156482;41.58583;2.5127602000000002;0;0
17;ENSG00000185883;41.495636;6.483056;0;0
18;ENSG00000152518;41.245743;6.2699842;0;0
19;ENSG00000067082;40.214905;4.262052;0;0
20;ENSG00000167526;39.992004;2.56231;0;0
21;ENSG00000109475;39.56451;2.7496626;0;0
22;ENSG00000133703;39.430935;7.095759;0;0
23;ENSG00000163682;39.350994;4.7455807;0;0
24;ENSG00000134419;39.140015;2.8182237;0;0
25;ENSG00000108639;38.965706;6.111462;0;0
26;ENSG00000026025;38.307083;5.901084;0;0
27;ENSG00000182899;38.112274;3.2476437;0;0
28;ENSG00000130340;37.550327;6.1019063;1.39173860131749e-293;7.63929807742528e-293
29;ENSG00000197958;37.50457;3.1798947;7.75865366221474e-293;4.12566408488269e-293
30;ENSG00000275099;37.38092;5.1698136;7.9781976242958e-294;4.11384881136416e-293
31;ENSG00000122406;37.261337;3.1272175;6.94361260563807e-293;3.47507388522169e-293
32;ENSG00000167004;37.07304;5.97758;7.64082022738186e-293;3.71474848540371e-293
33;ENSG00000131669;36.941692;11.049599;9.90294567164162e-293;4.6807923207959403e-293
34;ENSG00000124942;36.676266;5.6303945;1.74568828757103e-293;8.028278892245588e-292
35;ENSG00000105193;36.516064;3.3198836;6.166597333970849e-292;2.76133737460126e-289
36;ENSG00000129351;36.420483;5.8419757;2.01837127591445e-290;8.80630913614365e-288
37;ENSG00000136003;36.402866;5.977543;3.83481221605593e-290;1.6313291167101897e-287
38;ENSG00000270800;35.999195;4.066565;8.610802472106859e-284;3.5736930454968397e-281
39;ENSG00000164543;35.911102;5.389771;2.04969434953544e-282;8.3041902504036e-280
40;ENSG00000177600;35.75291;2.9383712;5.96178143161582e-280;2.3592016939621997e-277
41;ENSG00000233927;35.508606;2.851036;3.62055841972475e-276;1.40016868340992e-273
42;ENSG00000142937;35.17335;2.3838468;5.11049452227721e-271;1.93244832869042e-268
43;ENSG00000118985;35.06165;6.9532113;2.5911878186257902e-269;9.5851417221166e-267
44;ENSG00000119801;34.93528;4.886213;2.1667852550818195e-267;7.84468465967496e-265
45;ENSG00000149806;34.912193;2.722816;4.8555517652677995e-267;1.7212931007874301e-264
46;ENSG00000156508;34.835667;1.4900764;7.01815154158499e-266;2.43716054350225e-263
47;ENSG00000229215;34.674385;5.64908;1.91690807176914e-263;6.523621549844741e-261
48;ENSG00000179218;34.196453;5.2426324;2.72992698663077e-256;8.60230326009428e-254
49;ENSG00000234745;34.13627;5.27121;2.13772796152603e-255;6.613741635150341e-253
50;ENSG00000114784;34.060852;4.4435134;2.8039434791105602e-254;8.51998254295452e-252
51;ENSG00000153922;33.880943;5.4641867;1.27141563003716e-251;3.79551023872146e-249
52;ENSG00000198918;33.788822;2.9092233;2.87837476261622e-250;8.44455602770305e-248
53;ENSG00000235657;33.304382;5.148476;3.33617868521497e-243;9.621765509765748e-241
54;ENSG00000164587;33.17555;2.9094822;2.4254311112708394e-241;6.87852263156411e-239
55;ENSG00000104856;33.02946;5.8052006;3.0681299981972996e-239;8.558573778577908e-237
56;ENSG00000118503;32.935234;6.5746703;6.883764997591699e-238;1.8892604064358094e-235
57;ENSG00000142676;32.851807;2.5085251;1.07338622935892e-236;2.8991650918684694e-234
58;ENSG00000224608;32.55939;4.660544;1.5418695609002998e-232;4.0994456950436695e-230
59;ENSG00000160789;32.388195;8.801204;4.02446593211751e-230;1.05354326616787e-227
60;ENSG00000117906;32.339592;5.722731;1.9431410032506998e-229;4.93499810616626e-227
61;ENSG00000125107;32.221836;5.1768746;8.728995003017469e-228;2.1843026319315495e-225
62;ENSG00000171863;32.03511;2.8981738;3.5393894257869694e-225;8.603750067027297e-223
63;ENSG00000143947;31.937027;2.4058754;8.180135702006619e-224;1.96046745218795e-221
64;ENSG00000171858;31.688522;2.6035185;2.2361400903784894e-220;5.284744413594489e-218
65;ENSG00000174444;31.512758;3.4613614;5.80908165262608e-218;1.3357747756903397e-215
66;ENSG00000186395;31.468763;5.3109674;2.3247526888949597e-217;5.274398900564879e-215
67;ENSG00000076604;31.458204;6.759155;3.2420935985822193e-217;7.258876930720399e-215
68;ENSG00000026508;31.437605;4.5722957;6.2006547730999285e-217;1.37026417687102e-214
69;ENSG00000142541;31.41396;2.848508;1.3046349440420198e-216;2.8461113086947597e-214
70;ENSG00000123146;31.361755;5.2546444;6.726901467246049e-216;1.4489234856539099e-213
71;ENSG00000112149;31.34362;3.8305905;1.1885406669946e-215;2.52802599869751e-213
72;ENSG00000177954;31.291939;2.000852;6.006751128821988e-215;1.2618626815806797e-212
73;ENSG00000091317;31.250578;4.879015;2.19251417531312e-214;4.5497342935521996e-212
74;ENSG00000124762;31.162992;6.310068;3.38215316340822e-213;6.93382147331979e-211
75;ENSG00000105329;31.043615;5.712463;1.39127227307976e-211;2.81832011889585e-209
76;ENSG00000126524;30.929129;4.760381;4.849416889196419e-210;9.7079620925372e-208
77;ENSG00000144713;30.786133;2.4631777;4.01807495297471e-208;7.858800390783639e-206
78;ENSG00000156232;30.69134;5.643698;7.426949639462869e-207;1.43610198937614e-204
79;ENSG00000109332;30.565325;4.368135;3.5384270050783998e-205;6.689985990934889e-203
80;ENSG00000145592;30.490685;2.7516787;3.46299774941437e-204;6.47542524220163e-202
81;ENSG00000141522;30.446484;4.419795;1.3334216105662096e-203;2.46625023102115e-201
82;ENSG00000196531;30.08624;3.1862483;7.334019659457769e-199;1.34188901640144e-196
83;ENSG00000133872;30.04398;4.509545;2.6167561909397097e-198;4.73688546223725e-196
84;ENSG00000228964;30.01735;3.7987087;5.827390516571799e-198;1.04377765294722e-195
85;ENSG00000163950;29.923243;6.146325;9.811023163410479e-197;1.7390038557145098e-194
86;ENSG00000104064;29.753714;5.4950814;1.55258383531441e-194;2.72358417955772e-192
87;ENSG00000167604;29.709719;5.0946245;5.75110939657766e-194;9.985803825731169e-192
88;ENSG00000280831;29.648876;2.7514284;3.50651210409053e-193;6.02695050133379e-191
89;ENSG00000149273;29.63433;2.6995952;5.39946239518513e-193;9.18772521164702e-191
90;ENSG00000184990;29.534197;5.110546;1.04800853333406e-191;1.74832482384435e-189
91;ENSG00000229074;29.34296;5.4584074;2.93854209526122e-189;4.85458565951115e-187
92;ENSG00000139722;29.198689;5.135217;2.01501832520405e-187;3.29687998285309e-185
93;ENSG00000161011;29.181688;4.24416;3.3115771300116097e-187;5.366647280407389e-185
94;ENSG00000225921;29.155136;5.010562;7.19122403264678e-187;1.1543949824482798e-184
95;ENSG00000167978;28.95854;4.4753914;2.1908975534931998e-184;3.4841413803962895e-182
96;ENSG00000177889;28.94374;4.5707183;3.3643945018013593e-184;5.300790448393689e-182
97;ENSG00000125347;28.89538;4.903176;1.36469229802839e-183;2.1304223984634e-181
98;ENSG00000131143;28.83696;3.5852935;7.383755752889959e-183;1.14219988991978e-180
99;ENSG00000005486;28.816948;5.5936065;1.3156227000518798e-182;2.0168140418092603e-180
0;ENSG00000197728;48.631783;4.9703894;0;0
1;ENSG00000206505;47.519634;10.6945305;0;0
2;ENSG00000229295;47.41781;7.354832;0;0
3;ENSG00000231286;47.386917;10.46346;0;0
4;ENSG00000230463;45.670414;8.182007;0;0
5;ENSG00000137154;44.436256;3.0345492;0;0
6;ENSG00000206240;44.38001;4.09738;0;0
7;ENSG00000206305;44.252686;7.251619;0;0
8;ENSG00000184009;43.8027;6.0464287;0;0
9;ENSG00000198242;43.43442;3.5468104;0;0
10;ENSG00000237022;43.416645;8.733479;0;0
11;ENSG00000142227;41.61102;5.757892;0;0
12;ENSG00000161970;41.521442;3.066245;0;0
13;ENSG00000100316;41.167015;3.169175;0;0
14;ENSG00000229117;41.143368;2.2591739;0;0
15;ENSG00000156508;41.068474;1.7077861;0;0
16;ENSG00000198755;40.854305;3.6280932;0;0
17;ENSG00000108107;40.579556;2.7012928;0;0
18;ENSG00000234794;40.410286;7.3703885;0;0
19;ENSG00000206435;40.155827;7.7901573;0;0
20;ENSG00000229698;39.934895;7.7238626;0;0
21;ENSG00000105372;39.543583;2.92503;0;0
22;ENSG00000089157;39.505543;2.8501055;0;0
23;ENSG00000172757;38.562164;4.3121414;0;0
24;ENSG00000137818;38.42507;2.4666164;0;0
25;ENSG00000188846;37.968067;2.8846157;0;0
26;ENSG00000206452;37.65186;7.4875674;3.05038942148625e-293;1.92242319985222e-293
27;ENSG00000280858;37.55214;2.8082657;1.30005061072405e-293;7.62815903175188e-293
28;ENSG00000174748;37.50417;3.0311975;7.87692431353014e-293;4.4677914706342903e-293
29;ENSG00000083845;37.13708;3.261959;7.08587467922042e-293;3.88945946908434e-293
30;ENSG00000112306;37.12889;2.6621163;9.60774556151973e-293;5.10891870233812e-293
31;ENSG00000164587;37.05024;3.0101805;1.7799483659070702e-293;9.17806102856809e-293
32;ENSG00000228299;37.04322;7.338631;2.30905096127238e-293;1.15561209285326e-293
33;ENSG00000196126;36.93913;5.7047443;1.0886860619123301e-293;5.29288057985718e-293
34;ENSG00000278270;36.8853;4.156555;7.951291696277271e-293;3.75831054177372e-293
35;ENSG00000147403;36.725815;2.1269233;2.82875428613788e-293;1.3009211603492498e-292
36;ENSG00000232126;36.368782;6.172172;1.3266441433884e-289;5.940572827341309e-287
37;ENSG00000204628;36.267616;3.232526;5.24372153941408e-288;2.2878760439659e-285
38;ENSG00000196262;36.211678;3.9453;3.9876612065960395e-287;1.69635107728595e-284
39;ENSG00000197958;35.729637;3.159708;1.3705160056498398e-279;5.687975695643341e-277
40;ENSG00000196154;35.48135;7.235689;9.533785154653159e-276;3.86254495694234e-273
41;ENSG00000223367;35.424385;3.44151;7.19475730256712e-275;2.84711605256935e-272
42;ENSG00000204525;35.324493;6.079693;2.47092441920005e-273;9.55573861752458e-271
43;ENSG00000197956;35.24256;6.2390146;4.4604578000168396e-272;1.6866477761130402e-269
44;ENSG00000234745;35.147156;5.3975344;1.2847744429921802e-270;4.75254824390323e-268
45;ENSG00000283391;35.13013;3.6893692;2.33797486430669e-270;8.46446389171119e-268
46;ENSG00000166441;35.080894;4.0534825;1.31855709969205e-269;4.674284918408329e-267
47;ENSG00000167658;35.073338;3.3687866;1.71907505928606e-269;5.969751267104409e-267
48;ENSG00000138326;35.069733;3.1190727;1.9510557506319502e-269;6.6398329305506584e-267
49;ENSG00000105640;34.93351;2.5708802;2.3050627063047396e-267;7.690773923623811e-265
50;ENSG00000100097;34.92718;7.0754213;2.8758514652785293e-267;9.410670871765291e-265
51;ENSG00000280831;34.68124;2.8824086;1.51115177045419e-263;4.85165255208463e-261
52;ENSG00000265681;34.52222;3.1294768;3.7233053091929104e-261;1.17325487298568e-258
53;ENSG00000206450;34.475456;7.305265;1.8714689725232897e-260;5.7899847339011495e-258
54;ENSG00000144713;33.844162;2.5218642;4.4229970818613895e-251;1.34395925615988e-248
55;ENSG00000163682;33.74176;4.6287103;1.41203967169916e-249;4.2153100094092904e-247
56;ENSG00000136942;33.733524;3.4576833;1.86479616062622e-249;5.47092611538203e-247
57;ENSG00000149273;33.71966;2.7988977;2.97757805375989e-249;8.58753697674209e-247
58;ENSG00000161016;33.656082;2.8016248;2.54036330842709e-248;7.20447034269922e-246
59;ENSG00000189067;33.234623;5.7687016;3.40500917685548e-242;9.498301008749648e-240
60;ENSG00000168028;33.200966;2.782583;1.0425953404752098e-241;2.8614197279880902e-239
61;ENSG00000221983;33.13217;3.6020408;1.0231454516476297e-240;2.7634671436882798e-238
62;ENSG00000162244;33.00106;3.0342622;7.84315878374147e-239;2.08529984162726e-236
63;ENSG00000142541;32.94024;2.9081063;5.8369275118297295e-238;1.5280178237122294e-235
64;ENSG00000142669;32.87655;4.7683735;4.7560442307850997e-237;1.2261946762278698e-234
65;ENSG00000174444;32.7856;3.5578709;9.44678398816987e-236;2.39920113944326e-233
66;ENSG00000115268;32.773285;2.9236803;1.4149836915054295e-235;3.54078860215535e-233
67;ENSG00000278032;32.71412;5.073586;9.837553084136247e-235;2.42602613448786e-232
68;ENSG00000147604;32.56177;3.8303576;1.4267630627760598e-232;3.4682571823139095e-230
69;ENSG00000135486;32.496086;2.4766228;1.2111311399192798e-231;2.9026207713896496e-229
70;ENSG00000111640;32.15254;4.66238;8.139001620452979e-227;1.9235173829670499e-224
71;ENSG00000131469;31.992016;3.9811559;1.40817315873839e-224;3.282393762889369e-222
72;ENSG00000108298;31.966095;2.3839865;3.2284317571237397e-224;7.423647943137518e-222
73;ENSG00000089009;31.617615;2.766697;2.1145394293288097e-219;4.7974670572612e-217
74;ENSG00000102007;31.418663;5.2406034;1.1252033131594698e-216;2.5192709969370397e-214
75;ENSG00000142937;30.545452;2.2948582;6.498470400467149e-205;1.41766631197883e-202
76;ENSG00000102317;30.496151;4.3778834;2.9307646923691994e-204;6.31264455763978e-202
77;ENSG00000130255;30.265337;3.3058689;3.2785362432887795e-201;6.973446589475249e-199
78;ENSG00000226651;30.257261;3.8768847;4.18722899854017e-201;8.796282548044378e-199
79;ENSG00000197756;30.154863;3.237314;9.26186175121776e-200;1.92194926291124e-197
80;ENSG00000105193;30.069473;3.1554296;1.21513747232065e-198;2.49117822036242e-196
81;ENSG00000241343;29.817228;3.6728947;2.3361980407783797e-195;4.73246974546249e-193
82;ENSG00000096384;29.58254;3.1081476;2.50647272442696e-192;5.01766351515873e-190
83;ENSG00000186468;29.57507;2.4199333;3.12702454506338e-192;6.187145309162609e-190
84;ENSG00000254772;29.473293;3.532089;6.333343689088199e-191;1.2246383660627799e-188
85;ENSG00000243958;29.456627;5.366706;1.0354698181107399e-190;1.9797252162890198e-188
86;ENSG00000213719;29.432793;3.763916;2.0906791660916597e-190;3.95277741002396e-188
87;ENSG00000145592;29.403137;2.6976707;5.007224574172729e-190;9.3629597092443e-188
88;ENSG00000169100;29.390163;3.7077296;7.335277280307289e-190;1.3567073717577e-187
89;ENSG00000230685;29.290058;3.7507164;1.3882348027116398e-188;2.5400218712839996e-186
90;ENSG00000155366;29.232195;6.4962354;7.562045967975819e-188;1.3688912147986898e-185
91;ENSG00000106211;29.230122;5.8701477;8.035203743069869e-188;1.4392318620218598e-185
92;ENSG00000196101;29.095243;5.246823;4.12339379889417e-186;7.233367925977659e-184
93;ENSG00000145741;29.011713;3.56319;4.68247480043777e-185;8.13030522492338e-183
94;ENSG00000063177;28.773289;2.714172;4.631850145675629e-182;7.96116788674915e-180
95;ENSG00000198034;28.463097;2.7455177;3.35540127553388e-178;5.709550810448449e-176
96;ENSG00000071082;28.35992;3.7365906;6.3154108886059695e-177;1.06399041267841e-174
97;ENSG00000142534;28.202751;3.4175327;5.4105043237708e-175;9.025994271890578e-173
98;ENSG00000102879;28.105974;4.2833266;8.28047020522769e-174;1.3679658350694596e-171
99;ENSG00000005022;28.048576;4.673676;4.15743662531565e-173;6.802205924651058e-171
0;ENSG00000248527;36.96864;4.4235816;3.65561217451953e-293;3.11019483808122e-293
1;ENSG00000137959;35.79433;9.2365265;1.35306755536055e-280;7.67459917400502e-277
2;ENSG00000198886;34.15129;1.9849759;1.2793609869522e-255;4.35392131079574e-252
3;ENSG00000228253;33.94995;2.2729506;1.22175902673433e-252;3.46490859981856e-249
4;ENSG00000198840;33.803608;1.9510262;1.7456535693669e-250;4.24343444804959e-247
5;ENSG00000132530;32.884186;7.37125;3.699018654123549e-237;7.867812677320789e-234
6;ENSG00000228080;30.808374;7.248843;2.0240417722262598e-208;3.4441094796201996e-205
7;ENSG00000198899;30.735882;1.6530656;1.88816876204961e-207;2.9208254231851096e-204
8;ENSG00000212907;29.609856;1.5722227;1.1157439320613899e-192;1.58212489566305e-189
9;ENSG00000132274;28.924208;4.4453125;5.924560385549729e-184;7.754793809270319e-181
10;ENSG00000198712;26.601213;1.1559263;6.5721461504637e-156;7.987974206877879e-153
11;ENSG00000198888;25.744894;1.6175213;3.6769606612889694e-146;4.17114417416621e-143
12;ENSG00000157601;22.33126;4.6029835;1.83672585516704e-110;1.3022386313134296e-107
13;ENSG00000277263;21.714344;4.67557;1.5016941059885797e-104;9.82801034903913e-102
14;ENSG00000225201;21.470474;3.8925714;2.94005240836584e-102;1.78671184931261e-99
15;ENSG00000185885;21.208893;3.9682438;7.905135632106069e-100;4.4837929305305597e-97
16;ENSG00000255823;21.207146;1.1165166;8.204357105629118e-100;4.5033980809479095e-97
17;ENSG00000177409;21.080854;5.0870147;1.1921318257475598e-98;6.147065196036499e-96
18;ENSG00000206450;20.912336;4.4643283;4.1348169774465095e-97;2.0693542849479397e-94
19;ENSG00000156738;20.891598;1.4358492;6.384832813646329e-97;3.1041232902001694e-94
20;ENSG00000179344;20.789867;3.540477;5.3458741425063195e-96;2.52681651135799e-93
22;ENSG00000206503;20.679066;4.203849;5.346621992571689e-95;2.3941610480421e-92
23;ENSG00000198786;20.305527;1.5853609;1.14907460939109e-91;4.7689398910728794e-89
24;ENSG00000285048;20.039768;3.7421808;2.4791460240853094e-89;9.170684509964269e-87
26;ENSG00000069493;19.80701;3.6722248;2.5901609593556798e-87;8.99473038457067e-85
27;ENSG00000173821;19.743713;3.496725;9.08507416892472e-87;3.0918324411684594e-84
28;ENSG00000055332;19.446297;3.924236;3.1325858191615297e-84;9.69165096342776e-82
29;ENSG00000228284;19.40448;3.5982194;7.073060045639009e-84;2.11149455678234e-81
30;ENSG00000265972;19.100039;1.4589704;2.52304772241114e-81;7.155363340758e-79
31;ENSG00000198763;18.373709;1.1063292;2.1332450612597297e-75;5.76179332736437e-73
33;ENSG00000173212;18.349564;2.832965;3.3277640480467294e-75;8.71157431408663e-73
34;ENSG00000138496;17.994474;4.559229;2.15251105901184e-72;5.3082794463979e-70
35;ENSG00000231021;17.933914;3.7919664;6.41026804615438e-72;1.51496001490782e-69
36;ENSG00000163864;17.894785;2.7352555;1.29494224503999e-71;3.01845715638362e-69
37;ENSG00000239836;17.803892;3.631506;6.59241313806637e-71;1.5158986750991501e-68
38;ENSG00000079950;17.734232;3.1077151;2.28192107185143e-70;5.17722252781652e-68
39;ENSG00000163565;17.589293;3.176378;2.97570218579813e-69;6.57591537578454e-67
40;ENSG00000135899;17.277475;2.5086305;6.952440046173851e-67;1.42533397380354e-64
